,ACC,MSE,RMSE,MAE,R2
0,0.007387873956962478,0.8915249899430432,0.9162765936821169,0.7643165334541898,-0.25762593554870816
1,0.009317447443638783,0.909757088739165,0.9214430927889253,0.770810182903469,-0.26581264759105805
2,0.008836965229068402,0.8957761335033607,0.9156853092176483,0.7632737332712124,-0.21419140088499403
3,0.008272981900077003,0.9018723285427417,0.9160818411785734,0.7649612977515696,-0.20223171565519032
4,0.007935892121900531,0.8680341359863016,0.9026958988460001,0.7508800501864512,-0.1250940783926601
5,0.008299458446648434,0.8670558903855413,0.9006245189190721,0.7521079914349409,-0.10663187585542204
6,0.008421847853376057,0.8496881854200472,0.8935422451625934,0.7419592218012767,-0.05530698090847495
7,0.006776197744055991,0.8457856674081519,0.8924018904568929,0.7415251407593033,-0.02634927583647746
8,0.007934367503428066,0.822025549010976,0.8843124980826274,0.7337274493087792,0.029471441015294208
9,0.007169613257085266,0.8358331423085261,0.8877292858874553,0.7365969428475567,0.029894532430348418
10,0.008020783721835161,0.8641689009979577,0.9002083609789494,0.7520482681792414,0.008358618159360032
11,0.007887532666769538,0.8609979908895544,0.8987123492199297,0.7488096834694207,0.03379773841535646
12,0.007828632830161782,0.851455615753993,0.8945226855037592,0.7446627903592311,0.06395470780956994
13,0.009781047964118819,0.8311631119742641,0.8872943644074154,0.7360440778276718,0.10690061744283057
14,0.009642344441695188,0.866266397818759,0.9057230895256095,0.7532669138718904,0.08067047510791606
15,0.009815016922174753,0.8468434123175704,0.89941083056325,0.7467744508581471,0.11927858216102707
16,0.008099422757848002,0.8437322932656471,0.8968448176808114,0.7446127611937154,0.1383935771560673
17,0.007740531552084498,0.8386474085554768,0.8961621960859654,0.7435300895972954,0.1597618191190575
18,0.009976250675489271,0.842429139081838,0.8955584195209159,0.7460269239957477,0.1638035388529693
19,0.008027479644029143,0.8373306815494275,0.8968918410687815,0.7482056923436331,0.18705889757706975
20,0.00847725754305495,0.8585409446339873,0.9079811639915881,0.7571180214372376,0.17942411510650066
21,0.009697893125400878,0.8595407612281537,0.9090194260108934,0.758007757376692,0.19287191314580623
22,0.007602965291908967,0.873136934971534,0.918068317269355,0.7646702141703131,0.19354778294338798
23,0.0062485249583282545,0.8811711392076672,0.9222516268830641,0.7709155406345168,0.19879687978821065
24,0.006399518931945902,0.9058198764262979,0.9347429444429081,0.7802268619418569,0.19069966846023223
25,0.007905674288243554,0.9241983997449348,0.9447421367935063,0.7897525414233011,0.1870677812587502
26,0.0063528957515462834,0.9454430540733965,0.9530001040088942,0.7980533103050199,0.18153024071446516
27,0.00890598319322281,0.9276706663098718,0.9466129420436484,0.7938010634833521,0.21095486345022216
28,0.006705145425759887,0.9322420320508387,0.9524717366595936,0.7994134443489153,0.22001627111075406
29,0.008132970102029157,0.9575450333550263,0.9675839596944271,0.8083276575501905,0.21221302608326537
30,0.007797346162318216,0.944312375300389,0.9603336221513536,0.8068700194740079,0.23572158152162753
31,0.006932976853385442,0.9947305319169335,0.9853271571658888,0.8283339126046327,0.2078377701309191
32,0.005618334432038151,0.9901416994110803,0.9831640191333056,0.8282543911767648,0.22430296568289404
33,0.008172811974762502,1.0337874778281113,1.003277242462279,0.8473431211021338,0.20424662101956526
34,0.005627334019721247,1.052778984385009,1.0146171744994854,0.8556371261458441,0.20244506919788519
35,0.006734164297168485,1.0641387726840525,1.0206614841656108,0.8625164584829692,0.20748453653108082
36,0.00648132129210815,1.0777730105974375,1.028432198324157,0.8680581528859349,0.2097519275950443
37,0.006596554515753758,1.120850044509257,1.046509523082372,0.8853279952483465,0.192977409881266
38,0.005817564070732793,1.1369440371853536,1.056763787738971,0.8938377935835303,0.19449994981581437
39,0.007429203014934984,1.149030850433323,1.062162568316631,0.8993210407172647,0.19928947813815978
