,fold-1_pred,fold-1_true,fold-2_pred,fold-2_true,fold-3_pred,fold-3_true,fold-4_pred,fold-4_true,fold-5_pred,fold-5_true
44,0.6716465,0.5515513302380426,0.46442115,0.27688112609624826,0.4575137,0.32227872356105847,0.6638895,0.6704252339892398,0.46488345,0.6420517355737339
45,0.66064566,0.5432235242095951,0.45562685,0.2769548234947301,0.45281032,0.33296484634092405,0.66384095,0.6728572481391404,0.45012066,0.6438204731372976
46,0.6528319,0.5343798363917753,0.4691006,0.27931314024614884,0.4525095,0.3501363401871913,0.6615498,0.6740364065148499,0.47903046,0.6460313950917538
47,0.6604227,0.5247991745891372,0.4518284,0.2815977595990862,0.45364714,0.3648021224850764,0.66470546,0.6735205247254772,0.4503769,0.6509691207900357
48,0.638971,0.516323973763726,0.45754576,0.28174515439604964,0.4723441,0.37887832559510626,0.6640701,0.6737416169209225,0.46337754,0.6544328985186825
49,0.63551384,0.5082909573292067,0.4697373,0.2810818778097135,0.4683132,0.39251234431424553,0.66397136,0.6741838013118135,0.4792576,0.65715970226251
50,0.6352073,0.4987839929250497,0.4715841,0.2799764168324854,0.46996647,0.40467241506374796,0.66626704,0.6759525388753778,0.46927536,0.658338860638219
51,0.62986237,0.49126685827990313,0.48951787,0.27953423244159437,0.4768133,0.41550593264057767,0.6636325,0.6766158154617141,0.4762326,0.6581177684427741
52,0.6227773,0.48352863143931035,0.48138765,0.2801975090279316,0.4688089,0.42619205542044325,0.6646427,0.6749944726951136,0.46630692,0.6573070970594741
53,0.62626225,0.4740216670351529,0.4535936,0.28218733878694047,0.4744927,0.43650969120790073,0.6637453,0.6763210258677872,0.47105014,0.6567912152701014
54,0.61248416,0.46694671678089694,0.4861517,0.2857248139140691,0.4848779,0.4446164050409016,0.6647979,0.6807428697766964,0.47753578,0.656054241285283
55,0.6143601,0.4597980691281598,0.49385515,0.2897781708305698,0.47373348,0.45242832927997645,0.6674402,0.6849436214901616,0.46682346,0.6557594516913556
56,0.5995364,0.4533863954602402,0.48543224,0.29191539538654254,0.4611689,0.4594295821357508,0.6626892,0.6890706758051439,0.46800786,0.6534011349399362
57,0.59986824,0.44800648537106635,0.4638076,0.29361043555162514,0.46713865,0.46569386100670673,0.6705845,0.6957034416685093,0.48560438,0.6506006337976271
58,0.5979829,0.4425528778834109,0.49830097,0.29618984449848895,0.47340894,0.47129486329132586,0.67072314,0.7015992335470562,0.4916616,0.6480212248507624
59,0.59433514,0.4362149016139729,0.47416553,0.2981796742574989,0.46264458,0.4777802343577271,0.6687404,0.7078635124180117,0.48020303,0.6464735794826444
