,ACC,MSE,RMSE,MAE,R2
0,0.013148728241077243,1.0371578841583058,0.9555591186342213,0.8018299230391722,-0.5368175955902581
1,0.015674418559611335,1.0629713353976489,0.9624613957750661,0.8078955963193243,-0.5498045503673391
2,0.011942673864537665,1.042741822657765,0.9547521580710375,0.7997405077088904,-0.46558155432725723
3,0.010131776282682156,1.0668717701790917,0.9602269040008565,0.8050940953021118,-0.4830283592408174
4,0.010926734669715573,1.0148892130743756,0.9425950464591246,0.7911012499409507,-0.3694725178647015
5,0.009387199664995752,1.0114630725445395,0.9443449692624124,0.7903881694678523,-0.32983136063271695
6,0.008362203524628546,0.9999511740523989,0.9397858801664913,0.7830015310985645,-0.27868064911863377
7,0.008617651383840495,0.9657311932076243,0.9244203809457006,0.7708895942249151,-0.20649242378789281
8,0.009265825186673727,0.878496139541437,0.8935873916154321,0.7409833622925209,-0.062490248444885176
9,0.006060687605566105,0.9602918671424809,0.920362158473535,0.7677244247118468,-0.1434163059292742
10,0.009746733701708216,0.9666462046672374,0.922937009168001,0.7749008961733161,-0.13245277004629621
11,0.007156363582306988,1.0423494586118676,0.9613810746979109,0.8048109684544935,-0.18859204647323993
12,0.007135014378957152,1.004982664467559,0.9418051147556827,0.7926785740087554,-0.12873599983481263
13,0.010451602181996337,0.9976437025265179,0.9451730418681311,0.7918292527435472,-0.09095625593110697
14,0.010174794007598121,0.957998703973411,0.9307099391997073,0.7784176619375873,-0.028357662670309258
15,0.01405928507911743,0.9072573123447356,0.9161292474345707,0.7610002679893395,0.04996759547287897
16,0.010645876704625464,0.9572534917864353,0.9339474631795703,0.7799627621971862,0.013648346199367412
17,0.010374728561707796,0.9453261758768363,0.9349599157006514,0.7787946129678671,0.04880922199725131
18,0.006981284695831461,0.9791658630604079,0.9417579787999456,0.7901729858134834,0.025633282694043923
19,0.006996868983702473,0.92863550297537,0.9305277753089612,0.7812619202624751,0.09685037336201234
20,0.011262133745064335,0.9628954850789334,0.9443229556055943,0.7949145342938332,0.07747394086994834
21,0.008573871232077455,0.9519706709968407,0.9408174416613907,0.7914040934256283,0.10569521602038612
22,0.008647336826464999,0.9959706643995372,0.9668254986208111,0.8123301231319745,0.08008621913913086
23,0.0032721853833890145,0.9772565504761012,0.9568009906438576,0.8086721263738346,0.11146021675467602
24,0.005905253909489914,1.0137265981186796,0.9734813374842535,0.8224828697461527,0.09473146164758961
25,0.010464301084564235,1.0194855110232315,0.9800534812289203,0.8300150994679631,0.10650841161273279
26,0.004777875604572691,1.0674406980661455,0.9975972717940083,0.8464352332926735,0.08204361556703868
27,0.003157960515280017,1.1015666470291863,1.0122407444890769,0.8578654634841657,0.06799430397932134
28,0.006373033464614533,1.040631807569626,0.9947848004654889,0.8473790725093124,0.1329248620493167
29,0.009885082419344484,1.0669139841380924,1.014727722449147,0.8588670768059092,0.12464401006390276
30,0.007260653082189092,1.0584366027502836,1.011592430344248,0.8611575393260846,0.14673063914317935
31,0.008924133889026784,1.1300820120844164,1.042776577406793,0.8845896814124193,0.10527102014724665
32,0.0048901820255131696,1.1067417493675467,1.0326903323313048,0.8810522192121104,0.1385717846021671
33,0.009430754270704339,1.1817915381365853,1.0635200677421097,0.9094154696275314,0.09711245041849867
34,0.008120740824335384,1.1958417861742534,1.0736596095202815,0.917429170329098,0.10039566140921674
35,0.008511762755006166,1.2343568580546191,1.0920396408825135,0.9326237673511741,0.08653374188688798
36,0.007289355218133545,1.2140889746729389,1.088060389944555,0.9309592857410124,0.11429001241949577
37,0.007637260985505047,1.3235272084890624,1.1287142537521748,0.9629959204275108,0.054876361645262106
38,0.0026356398498967454,1.2800790039453898,1.1158175611750678,0.9621806571183992,0.0988844685112034
39,0.006240438550620656,1.298814518436501,1.1245561513429263,0.9647819173197412,0.10097832114200855
40,0.005991721356116192,1.3494608314205394,1.1478631376900954,0.9880594451160523,0.08023233114549418
41,0.0037959956275047647,1.4489340824713821,1.1886245015797188,1.0169957179916997,0.027557289568373423
42,0.005090221463621119,1.4202439403823626,1.1799555994461215,1.0126220844556855,0.06121142490259268
43,0.004563625461491503,1.4301418254566147,1.1844867886808856,1.0177535974594112,0.06867756002953145
44,0.0054651253539865765,1.4255869891272237,1.1854903850903515,1.025264954128706,0.08305276829093677
45,0.003026661780567528,1.4944070050077936,1.2114594783133086,1.0470444706330881,0.05515431358397196
46,0.0036274440833551345,1.5444752757597062,1.2321242277528384,1.0664811142759052,0.037011709752221546
47,0.003794291614554266,1.5463303074944215,1.2364204149198976,1.06502977211088,0.04416954773855057
48,0.004430622713828515,1.5526523595800317,1.2403373136179534,1.0757586120340277,0.051252600240397836
49,0.00409863166438075,1.583689087762445,1.2528160230583667,1.08887527935393,0.04463333999086019
50,0.006628052455390441,1.6375875326362987,1.2728109054836132,1.0974630892793964,0.024125929361193243
51,0.003686046096142112,1.6461554299776544,1.277530591886606,1.1127750221533648,0.027923629089408132
52,0.002859599815150376,1.6909633334902794,1.2949196667698724,1.1265966773373277,0.011045251268381939
53,0.004756311967004836,1.7256378734111348,1.3096244522345983,1.1360155796068405,-0.0037443870734300555
54,0.0034603821179379824,1.7690223213133887,1.325032629749367,1.1447125902560171,-0.019334642693569038
55,0.003183585055376197,1.7716821776867473,1.3268936150476727,1.1501088615631214,-0.014253059871164209
56,0.005740548833650588,1.817067348066299,1.3438515644119648,1.1648938159647642,-0.032355273968131135
57,0.0034603821179379824,1.8067593938020583,1.340630728233871,1.1671507322410104,-0.01888146737348313
58,0.007184762768580602,1.858049043437004,1.3590684619240525,1.177980685040204,-0.0415557597238184
59,0.004670497397005884,1.8564812516094638,1.3597103103250592,1.1854962438378238,-0.035387608703469645
