,fold-1_pred,fold-1_true,fold-2_pred,fold-2_true,fold-3_pred,fold-3_true,fold-4_pred,fold-4_true,fold-5_pred,fold-5_true
0,0.71971774,0.8549635197877512,0.45342925,0.4362149016139729,0.3996161,0.2978111872650899,0.4897607,0.49340408283587545,0.41212845,0.725035006264279
1,0.7161555,0.8579851131255065,0.45522353,0.4292873461566806,0.3938969,0.2956002653106342,0.49150223,0.502911047240032,0.40995607,0.7312255877367528
2,0.7176403,0.8596064558921075,0.4586814,0.4227282776917969,0.4045493,0.2916206057926156,0.49658763,0.5124917090426702,0.41193727,0.7361633134350356
3,0.71572435,0.8612277986587076,0.46437857,0.4162429066253961,0.38260257,0.28601960350799605,0.5029711,0.5217775812513819,0.4093388,0.742869776696883
4,0.7093656,0.8626280492298624,0.48008925,0.41056820694229446,0.4053213,0.2793868376446309,0.5045491,0.5311371508585743,0.42215174,0.749502542560248
5,0.7117611,0.8640282998010176,0.47201893,0.40378804628196585,0.3979748,0.27282776917974805,0.51503927,0.5415284840445138,0.41623476,0.7546613604539756
6,0.71252054,0.8639546024025355,0.47440875,0.39892401798216515,0.38982952,0.26700567469968317,0.5188337,0.5511828432456332,0.42414966,0.7584936251750314
7,0.7063585,0.8629965362222718,0.47846347,0.39597612204289234,0.38649064,0.25934114525757224,0.5133252,0.5603213206573812,0.4146884,0.7619574029036777
8,0.7054239,0.861154101260226,0.4503017,0.39398629228388193,0.3908659,0.24953939125948832,0.52628076,0.5704178642493924,0.40897772,0.7635050482717962
9,0.7006244,0.8592379688996976,0.46609712,0.3917016729309455,0.40146604,0.2406220060431863,0.5303195,0.5788930650748028,0.4332225,0.7659370624216963
10,0.7011117,0.8577640209300612,0.45811272,0.3903014223597907,0.40030658,0.23229420001473944,0.53450674,0.5850099491487954,0.4119819,0.7666740364065148
11,0.6948213,0.8548161249907884,0.46692827,0.38971184317193597,0.3963557,0.22374530179084684,0.5340848,0.5916427150121595,0.41890848,0.7673373129928511
12,0.69273543,0.8512786498636595,0.45719478,0.3872061316235538,0.38856715,0.21527010096543586,0.5347942,0.5967278355074068,0.4111805,0.7670425233989238
13,0.6886741,0.8470042007517131,0.4727553,0.38499520966909806,0.40837047,0.2083425455081438,0.5408751,0.6006337976269438,0.42938733,0.7658633650232143
14,0.680566,0.8436141204215497,0.46096784,0.3834475643009805,0.39101672,0.2028152406220063,0.5394266,0.6036553909646987,0.41147295,0.7639472326626868
15,0.67777145,0.8388974869187114,0.4708311,0.38182622153437995,0.39229578,0.19721423833738672,0.5431671,0.6069717738963818,0.41155985,0.7604097575355588
16,0.6721586,0.8338860638219474,0.45139804,0.3809418527525974,0.4071639,0.192350210037586,0.55343825,0.6100670646326187,0.42632017,0.758198835581104
17,0.6632519,0.8282850615373278,0.46641058,0.3791731151890332,0.3870578,0.19043407767705767,0.55690277,0.6128675657749283,0.42069146,0.7537032942737123
18,0.6586089,0.8212101112830714,0.4633507,0.37902572039206994,0.39809692,0.1892549193013484,0.55553555,0.6136045397597463,0.42814493,0.7494288451617654
19,0.65282345,0.8121453312698059,0.46024823,0.37696219323457925,0.41432658,0.18807576092563916,0.5575882,0.6127201709779646,0.43615186,0.7456702778391922
20,0.64438665,0.8033016434519866,0.4772833,0.3746775738816428,0.3894244,0.1879283661286757,0.5689184,0.6119831969931457,0.42102122,0.7402166703515363
21,0.6331221,0.794457955634166,0.4759118,0.37202446753629603,0.39831245,0.18741248433930258,0.5722327,0.6107303412189551,0.4192218,0.7353526420517351
22,0.62764704,0.7842877146436726,0.46959215,0.3679711106197949,0.4069841,0.18674920775296577,0.57220244,0.6107303412189551,0.41962826,0.7315203773306802
23,0.62299997,0.7744859606455892,0.47491854,0.36406514850025795,0.40918535,0.1843908910015477,0.57318777,0.608740511459946,0.43307406,0.7271722308202522
24,0.61304164,0.7647579040459873,0.47762918,0.3594222123959021,0.4090224,0.18173778465620183,0.5838315,0.6066769843024544,0.41516376,0.7226766895128605
25,0.6078671,0.7545876630554944,0.4795761,0.35676910605055623,0.39796096,0.1792320731078194,0.59041345,0.6049819441373718,0.41538647,0.7182548456039504
26,0.59691316,0.74596506743312,0.46253717,0.35544255287788395,0.39885017,0.1773896381457729,0.58923393,0.6026236273859533,0.4266523,0.7126538433193312
27,0.58982134,0.7372687744122635,0.48234072,0.3541896971036915,0.3858872,0.17584199277765533,0.591341,0.6021814429950623,0.43296242,0.7064632618468565
28,0.58141065,0.7287935735868527,0.48721245,0.35197877514923714,0.40575776,0.17591569017613629,0.59803927,0.6047608519419265,0.43490833,0.7004937725698279
29,0.5689092,0.7195813987766231,0.4749793,0.34939936620237244,0.40629324,0.1792320731078194,0.597055,0.6172157122853563,0.4219792,0.6943768884958361
30,0.5632844,0.709337460387649,0.4687289,0.34424054830864437,0.39804688,0.1801901392880827,0.60227627,0.6178789888716927,0.44144738,0.6896602549929982
31,0.5569272,0.6985776402093005,0.47926858,0.33937652000884366,0.38959205,0.18461198319699323,0.6013976,0.6258383079077308,0.4418903,0.6835433709190064
32,0.54470843,0.6878915174294344,0.4659988,0.335691650084752,0.4130358,0.2180706021077452,0.6070428,0.6346082983270693,0.44102055,0.6775001842434958
33,0.5363484,0.6766895128601962,0.45889407,0.3317119905667325,0.4002155,0.22448227577566526,0.61691296,0.6413884589873975,0.43102813,0.6732257351315498
34,0.5274502,0.6661507848772943,0.485767,0.32802712064264083,0.41917974,0.23000958066180277,0.62204576,0.6464735794826444,0.44122958,0.669024983418085
35,0.51867586,0.6551698725035,0.4688516,0.322647210553467,0.41484338,0.2405483086447051,0.62256473,0.6500847520082544,0.42061895,0.6647505343061391
36,0.50917524,0.6408725771980248,0.46969053,0.3164566290809936,0.40574455,0.25197140540938867,0.6239805,0.6534011349399362,0.42325658,0.6609182695850833
37,0.495621,0.6276807428697766,0.49425453,0.31004495541307353,0.39968896,0.2628786203847,0.63001,0.6555383594959094,0.4297518,0.656864912668583
38,0.49244398,0.6166261330975016,0.4867586,0.3043702557299728,0.4138187,0.2732699535706382,0.63553965,0.656054241285283,0.4371391,0.6531800427444914
39,0.48522645,0.6045397597464812,0.48237875,0.2978111872650899,0.42276615,0.28196624659149494,0.6367531,0.6581177684427741,0.4438808,0.6494951728203993
40,0.47670156,0.5922322942000147,0.48856735,0.2902940526199429,0.4049811,0.2884516176578966,0.63736695,0.6590021372245558,0.42874366,0.6460313950917538
41,0.46437937,0.5813250792247033,0.49141574,0.28329279976416855,0.42125726,0.2949369887242983,0.64688516,0.660328690397229,0.42764685,0.6428624069570348
42,0.46080768,0.5711548382342109,0.49368688,0.2801975090279316,0.4095483,0.29913774043776264,0.6397851,0.6637187707273928,0.4476887,0.6421254329722164
43,0.4487405,0.5608372024467534,0.480295,0.2776181000810669,0.43029684,0.3101923502100372,0.64426607,0.6674773380499661,0.44773987,0.6413147615889159
44,0.43851113,0.5515513302380426,0.49514103,0.27688112609624826,0.4233981,0.32227872356105847,0.6433533,0.6704252339892398,0.43860447,0.6420517355737339
45,0.4328726,0.5432235242095951,0.48000392,0.2769548234947301,0.4036061,0.33296484634092405,0.6457995,0.6728572481391404,0.45850655,0.6438204731372976
46,0.4255895,0.5343798363917753,0.4961068,0.27931314024614884,0.42033428,0.3501363401871913,0.6484478,0.6740364065148499,0.43890136,0.6460313950917538
47,0.4156832,0.5247991745891372,0.49542508,0.2815977595990862,0.41647357,0.3648021224850764,0.65058476,0.6735205247254772,0.44341266,0.6509691207900357
48,0.41130304,0.516323973763726,0.5050796,0.28174515439604964,0.40842843,0.37887832559510626,0.65033865,0.6737416169209225,0.46088096,0.6544328985186825
49,0.40201005,0.5082909573292067,0.5021592,0.2810818778097135,0.43269178,0.39251234431424553,0.6500008,0.6741838013118135,0.4597923,0.65715970226251
50,0.39449352,0.4987839929250497,0.49112785,0.2799764168324854,0.43486178,0.40467241506374796,0.65594184,0.6759525388753778,0.44661072,0.658338860638219
51,0.39174134,0.49126685827990313,0.49325427,0.27953423244159437,0.41605172,0.41550593264057767,0.6493126,0.6766158154617141,0.45708472,0.6581177684427741
52,0.38054478,0.48352863143931035,0.49561885,0.2801975090279316,0.43788058,0.42619205542044325,0.64859146,0.6749944726951136,0.44663185,0.6573070970594741
53,0.37768224,0.4740216670351529,0.50707805,0.28218733878694047,0.43631747,0.43650969120790073,0.6529811,0.6763210258677872,0.44635478,0.6567912152701014
54,0.36806118,0.46694671678089694,0.5088048,0.2857248139140691,0.42793444,0.4446164050409016,0.65461135,0.6807428697766964,0.44190297,0.656054241285283
55,0.36256674,0.4597980691281598,0.49464804,0.2897781708305698,0.4228177,0.45242832927997645,0.6542787,0.6849436214901616,0.4423112,0.6557594516913556
56,0.35847595,0.4533863954602402,0.5034551,0.29191539538654254,0.4192855,0.4594295821357508,0.6489527,0.6890706758051439,0.46185744,0.6534011349399362
57,0.34743208,0.44800648537106635,0.49747384,0.29361043555162514,0.43614304,0.46569386100670673,0.6450095,0.6957034416685093,0.4544714,0.6506006337976271
58,0.34507793,0.4425528778834109,0.5074233,0.29618984449848895,0.4232754,0.47129486329132586,0.6500698,0.7015992335470562,0.46187818,0.6480212248507624
59,0.33915365,0.4362149016139729,0.51299095,0.2981796742574989,0.43919128,0.4777802343577271,0.6501181,0.7078635124180117,0.4628437,0.6464735794826444
