,fold-1_pred,fold-1_true,fold-2_pred,fold-2_true,fold-3_pred,fold-3_true,fold-4_pred,fold-4_true,fold-5_pred,fold-5_true
0,0.6974752,0.8549635197877512,0.47187528,0.4362149016139729,0.33634424,0.2978111872650899,0.57489777,0.49340408283587545,0.41440165,0.725035006264279
1,0.69366986,0.8579851131255065,0.4775029,0.4292873461566806,0.3328749,0.2956002653106342,0.563127,0.502911047240032,0.39613044,0.7312255877367528
2,0.69918144,0.8596064558921075,0.48058313,0.4227282776917969,0.33278143,0.2916206057926156,0.5734909,0.5124917090426702,0.4015749,0.7361633134350356
3,0.6896821,0.8612277986587076,0.45931178,0.4162429066253961,0.33788058,0.28601960350799605,0.57071847,0.5217775812513819,0.40741003,0.742869776696883
4,0.67867064,0.8626280492298624,0.46664494,0.41056820694229446,0.33775192,0.2793868376446309,0.56523746,0.5311371508585743,0.42300266,0.749502542560248
5,0.68018866,0.8640282998010176,0.45584106,0.40378804628196585,0.34079868,0.27282776917974805,0.5714024,0.5415284840445138,0.40219268,0.7546613604539756
6,0.6688447,0.8639546024025355,0.4540747,0.39892401798216515,0.34297058,0.26700567469968317,0.5626231,0.5511828432456332,0.40649053,0.7584936251750314
7,0.67318255,0.8629965362222718,0.47702402,0.39597612204289234,0.33859062,0.25934114525757224,0.57131654,0.5603213206573812,0.4063491,0.7619574029036777
8,0.668407,0.861154101260226,0.46370396,0.39398629228388193,0.32291776,0.24953939125948832,0.5741766,0.5704178642493924,0.41229817,0.7635050482717962
9,0.67009544,0.8592379688996976,0.4564988,0.3917016729309455,0.3250274,0.2406220060431863,0.5732083,0.5788930650748028,0.41486293,0.7659370624216963
10,0.67200845,0.8577640209300612,0.45840645,0.3903014223597907,0.34712118,0.23229420001473944,0.5643971,0.5850099491487954,0.4034062,0.7666740364065148
11,0.67019,0.8548161249907884,0.45963213,0.38971184317193597,0.33532232,0.22374530179084684,0.56457716,0.5916427150121595,0.4088437,0.7673373129928511
12,0.6543183,0.8512786498636595,0.4424302,0.3872061316235538,0.3458659,0.21527010096543586,0.5791214,0.5967278355074068,0.4005425,0.7670425233989238
13,0.65167814,0.8470042007517131,0.45034784,0.38499520966909806,0.33381784,0.2083425455081438,0.56952333,0.6006337976269438,0.42029458,0.7658633650232143
14,0.6480985,0.8436141204215497,0.46946147,0.3834475643009805,0.3307915,0.2028152406220063,0.5634003,0.6036553909646987,0.39015597,0.7639472326626868
15,0.62874746,0.8388974869187114,0.46234843,0.38182622153437995,0.33117336,0.19721423833738672,0.57011455,0.6069717738963818,0.40445447,0.7604097575355588
16,0.63024676,0.8338860638219474,0.4741785,0.3809418527525974,0.33233306,0.192350210037586,0.57877016,0.6100670646326187,0.3983939,0.758198835581104
17,0.62839484,0.8282850615373278,0.45933312,0.3791731151890332,0.345414,0.19043407767705767,0.5839753,0.6128675657749283,0.40506902,0.7537032942737123
18,0.61756825,0.8212101112830714,0.45372093,0.37902572039206994,0.34993175,0.1892549193013484,0.57269096,0.6136045397597463,0.41781464,0.7494288451617654
19,0.6119497,0.8121453312698059,0.4502749,0.37696219323457925,0.34470752,0.18807576092563916,0.5785689,0.6127201709779646,0.40916958,0.7456702778391922
20,0.61210316,0.8033016434519866,0.4536678,0.3746775738816428,0.34495312,0.1879283661286757,0.5816377,0.6119831969931457,0.41452327,0.7402166703515363
21,0.6071682,0.794457955634166,0.46617413,0.37202446753629603,0.33140185,0.18741248433930258,0.5821039,0.6107303412189551,0.41196132,0.7353526420517351
22,0.59421325,0.7842877146436726,0.47146803,0.3679711106197949,0.34370866,0.18674920775296577,0.5790536,0.6107303412189551,0.4161926,0.7315203773306802
23,0.59304535,0.7744859606455892,0.462257,0.36406514850025795,0.3335362,0.1843908910015477,0.5836362,0.608740511459946,0.41703165,0.7271722308202522
24,0.5835228,0.7647579040459873,0.4809723,0.3594222123959021,0.33054453,0.18173778465620183,0.57972074,0.6066769843024544,0.42529938,0.7226766895128605
25,0.58341205,0.7545876630554944,0.48468652,0.35676910605055623,0.3321966,0.1792320731078194,0.5727729,0.6049819441373718,0.39983267,0.7182548456039504
26,0.56542045,0.74596506743312,0.47533232,0.35544255287788395,0.3572181,0.1773896381457729,0.57150173,0.6026236273859533,0.3987662,0.7126538433193312
27,0.5607573,0.7372687744122635,0.45615748,0.3541896971036915,0.35394192,0.17584199277765533,0.57474244,0.6021814429950623,0.41799608,0.7064632618468565
28,0.5575048,0.7287935735868527,0.4869999,0.35197877514923714,0.3328332,0.17591569017613629,0.5830403,0.6047608519419265,0.43012932,0.7004937725698279
29,0.55439544,0.7195813987766231,0.5039019,0.34939936620237244,0.33564267,0.1792320731078194,0.5957335,0.6172157122853563,0.42718652,0.6943768884958361
30,0.5407466,0.709337460387649,0.45881674,0.34424054830864437,0.36028695,0.1801901392880827,0.5980654,0.6178789888716927,0.4228644,0.6896602549929982
31,0.547038,0.6985776402093005,0.48522705,0.33937652000884366,0.34957278,0.18461198319699323,0.5950847,0.6258383079077308,0.40809837,0.6835433709190064
32,0.538817,0.6878915174294344,0.46446404,0.335691650084752,0.35868943,0.2180706021077452,0.5935403,0.6346082983270693,0.42232943,0.6775001842434958
33,0.5384007,0.6766895128601962,0.47011638,0.3317119905667325,0.34933376,0.22448227577566526,0.5905303,0.6413884589873975,0.41067374,0.6732257351315498
34,0.5186883,0.6661507848772943,0.4925922,0.32802712064264083,0.34106842,0.23000958066180277,0.5869836,0.6464735794826444,0.4259811,0.669024983418085
