,ACC,MSE,RMSE,MAE,R2
21,0.029234791190901877,0.07108416194622892,0.25750523502064304,0.21983361725331152,-0.3890464371851769
22,0.017332489452226256,0.08978606990842039,0.2872193228623075,0.24976830046679038,-0.7343112217449713
23,0.03691640176364404,0.07667313388405642,0.26434060726320924,0.2258775923319521,-0.458215485966382
24,0.032333935259176896,0.07899005556794014,0.2737680701703108,0.23484856813824564,-0.48584143541431046
25,0.019079887416661313,0.08386325272233872,0.27691124517724064,0.24028943872469943,-0.5547600217758156
26,0.02320957810656434,0.0878101295239607,0.28566328255327383,0.24671390284064137,-0.5953715872956905
27,0.025376785524709133,0.07884650526816346,0.271008602548372,0.2338762232925807,-0.4118961668284534
28,0.03100456846024301,0.08072397440417013,0.2771641216647751,0.2379993838408474,-0.4144806511912787
29,0.03088329886591925,0.06854424072472329,0.2564520226828471,0.21964946817782005,-0.17444593625087101
30,0.030676627201487137,0.07960230326314999,0.2758112269213848,0.23515076013187725,-0.3369551326454757
31,0.02973621220718105,0.07567043270447973,0.2688421597390841,0.22935329532762655,-0.24557548188926095
32,0.025198414608167317,0.07721023397216666,0.27177658643101976,0.23123428911144855,-0.2408337657501515
33,0.01935223330047705,0.0745314349955446,0.26642415759293836,0.22927077501953286,-0.17116390765254208
34,0.027417815820966206,0.0807721585541869,0.27708595247686896,0.23680734920205698,-0.2396905440482838
35,0.027650210463877823,0.07715839730882428,0.2711127380795389,0.23199790535210862,-0.15561113926393053
36,0.04147919206089355,0.08070268651231646,0.277090095346975,0.23583495625013762,-0.17988972028509145
37,0.01795200283969166,0.07636728221128103,0.27190306634976563,0.2334717989968605,-0.0893194136782683
38,0.021229377665548558,0.0771010722677575,0.27486966505885624,0.23298281740590662,-0.07152869959862766
39,0.03119430641703158,0.08181000085134611,0.28140215937556323,0.23967493653428326,-0.11140556456017739
40,0.02275492751134959,0.07926614517610761,0.2782939844710131,0.23852998177110188,-0.047587720252723356
41,0.032349635542882615,0.08076250884305503,0.2803870605027507,0.23772244459284253,-0.040785869444289705
42,0.027595894899673623,0.07791999730276879,0.2757203732825696,0.23612649433530689,0.023882640524180033
43,0.02196254044811202,0.0810355590055908,0.28223657946417074,0.2420424735881427,0.005466026058429696
44,0.02044447064257674,0.08663154300912798,0.2917123717817649,0.24630015564743646,-0.04008766926144567
45,0.02492898159003658,0.07986246890496498,0.2816140647702215,0.23674285527537217,0.06290940784976613
46,0.01801498973944473,0.08148974205310815,0.28374895254803095,0.24420449196196467,0.05445833434387497
47,0.02286262503713269,0.07893417054778928,0.2794720146634635,0.23652338837457365,0.10743862366861037
48,0.020693286275464517,0.08730410969018783,0.29382436643971965,0.25383581786776654,0.01942519246315875
49,0.020718032392878918,0.07960581847459455,0.28107399967823643,0.24143258030151707,0.12475468357369182
50,0.02350834351200478,0.08138099880890995,0.28450871951840384,0.24223755455460072,0.11561215302249483
51,0.019356769866317604,0.0893258329051578,0.2976434753565441,0.2565388878461648,0.03484864135765964
52,0.0217208954602042,0.08468377639933806,0.29037835615162566,0.2528033217131937,0.08977522835854905
53,0.02812909251938721,0.08721800635370959,0.2946021124849142,0.25513232721448265,0.0689808729394358
54,0.016259819896909517,0.08236522120458,0.28670296345759033,0.24487904283590273,0.133375237930788
55,0.012557410717503862,0.09097291339574733,0.3009079927428704,0.25923030226494,0.046736546540294445
56,0.01688771631852578,0.08901098761286018,0.29776154104422814,0.2558136939425925,0.0777241860438828
57,0.029337299274217094,0.0828728255315404,0.28743452002958064,0.2465034819299976,0.1443297607968706
58,0.013622466111131775,0.09599562510323215,0.30931963826957937,0.26499624773940145,0.007969620685268186
59,0.013885706883210813,0.08986510115023373,0.2991644915368682,0.2560934243639131,0.08072245300404593
