,fold-1_pred,fold-1_true,fold-2_pred,fold-2_true,fold-3_pred,fold-3_true,fold-4_pred,fold-4_true,fold-5_pred,fold-5_true
0,0.73616314,0.8549635197877512,0.5924238,0.4362149016139729,0.36092836,0.2978111872650899,0.44856337,0.49340408283587545,0.44307575,0.725035006264279
1,0.73920554,0.8579851131255065,0.58723503,0.4292873461566806,0.3769131,0.2956002653106342,0.45519608,0.502911047240032,0.43313044,0.7312255877367528
2,0.7361048,0.8596064558921075,0.5682771,0.4227282776917969,0.36015984,0.2916206057926156,0.46209288,0.5124917090426702,0.44277886,0.7361633134350356
3,0.72904927,0.8612277986587076,0.5753771,0.4162429066253961,0.3939123,0.28601960350799605,0.4561481,0.5217775812513819,0.4420758,0.742869776696883
4,0.72189856,0.8626280492298624,0.5785925,0.41056820694229446,0.37352213,0.2793868376446309,0.45105305,0.5311371508585743,0.44155502,0.749502542560248
5,0.72613484,0.8640282998010176,0.6114631,0.40378804628196585,0.36210725,0.27282776917974805,0.46474817,0.5415284840445138,0.44557506,0.7546613604539756
6,0.7147347,0.8639546024025355,0.60438323,0.39892401798216515,0.39556018,0.26700567469968317,0.45747244,0.5511828432456332,0.45285767,0.7584936251750314
7,0.71897316,0.8629965362222718,0.5735463,0.39597612204289234,0.37359005,0.25934114525757224,0.45875806,0.5603213206573812,0.4541918,0.7619574029036777
8,0.71607083,0.861154101260226,0.5746576,0.39398629228388193,0.36233974,0.24953939125948832,0.46678227,0.5704178642493924,0.45851615,0.7635050482717962
9,0.7120859,0.8592379688996976,0.597342,0.3917016729309455,0.36920026,0.2406220060431863,0.46147913,0.5788930650748028,0.44572875,0.7659370624216963
10,0.7100572,0.8577640209300612,0.59290767,0.3903014223597907,0.37157726,0.23229420001473944,0.46042275,0.5850099491487954,0.4596825,0.7666740364065148
11,0.70396304,0.8548161249907884,0.57955384,0.38971184317193597,0.3633316,0.22374530179084684,0.4716506,0.5916427150121595,0.44759643,0.7673373129928511
12,0.69513154,0.8512786498636595,0.5917412,0.3872061316235538,0.37710732,0.21527010096543586,0.4781227,0.5967278355074068,0.45906192,0.7670425233989238
13,0.6947129,0.8470042007517131,0.5881215,0.38499520966909806,0.38449007,0.2083425455081438,0.47224057,0.6006337976269438,0.45707107,0.7658633650232143
14,0.6911062,0.8436141204215497,0.58588207,0.3834475643009805,0.38454562,0.2028152406220063,0.48994967,0.6036553909646987,0.46396378,0.7639472326626868
15,0.687853,0.8388974869187114,0.61658525,0.38182622153437995,0.39272746,0.19721423833738672,0.47827142,0.6069717738963818,0.45915154,0.7604097575355588
16,0.6797341,0.8338860638219474,0.5978711,0.3809418527525974,0.37815005,0.192350210037586,0.49429306,0.6100670646326187,0.46612337,0.758198835581104
17,0.6751156,0.8282850615373278,0.60091585,0.3791731151890332,0.3896271,0.19043407767705767,0.4885846,0.6128675657749283,0.47242197,0.7537032942737123
18,0.67121273,0.8212101112830714,0.5987,0.37902572039206994,0.3944211,0.1892549193013484,0.4990493,0.6136045397597463,0.45830896,0.7494288451617654
19,0.673685,0.8121453312698059,0.60470974,0.37696219323457925,0.40103424,0.18807576092563916,0.4908251,0.6127201709779646,0.48318145,0.7456702778391922
20,0.6570356,0.8033016434519866,0.57456076,0.3746775738816428,0.4102846,0.1879283661286757,0.496037,0.6119831969931457,0.46978784,0.7402166703515363
21,0.66127133,0.794457955634166,0.58971095,0.37202446753629603,0.39789492,0.18741248433930258,0.49877837,0.6107303412189551,0.47662055,0.7353526420517351
22,0.6594243,0.7842877146436726,0.5708304,0.3679711106197949,0.392847,0.18674920775296577,0.4975713,0.6107303412189551,0.47642016,0.7315203773306802
23,0.64602643,0.7744859606455892,0.6195423,0.36406514850025795,0.40891808,0.1843908910015477,0.5119873,0.608740511459946,0.48930794,0.7271722308202522
24,0.64600426,0.7647579040459873,0.58814394,0.3594222123959021,0.39997303,0.18173778465620183,0.51690143,0.6066769843024544,0.4891493,0.7226766895128605
25,0.64157844,0.7545876630554944,0.63120306,0.35676910605055623,0.3960385,0.1792320731078194,0.52642685,0.6049819441373718,0.48156473,0.7182548456039504
26,0.6523917,0.74596506743312,0.5907028,0.35544255287788395,0.3983795,0.1773896381457729,0.52046496,0.6026236273859533,0.47308034,0.7126538433193312
27,0.63435256,0.7372687744122635,0.613914,0.3541896971036915,0.42634493,0.17584199277765533,0.5260782,0.6021814429950623,0.48707026,0.7064632618468565
28,0.63733363,0.7287935735868527,0.6124843,0.35197877514923714,0.41749305,0.17591569017613629,0.5176065,0.6047608519419265,0.4864075,0.7004937725698279
