,ACC,MSE,RMSE,MAE,R2
0,0.009184274841584687,1.2270450651303972,1.096998826099855,0.9515351576213531,-0.7148840622255939
1,0.004601960015992012,1.2142028010364636,1.091248177724037,0.945390363843963,-0.666912874308877
2,0.0027240257436915425,1.2128950940311038,1.0870872857007812,0.9529577432940662,-0.6545310512292508
3,0.007625836038545673,1.1798962500186854,1.0746652873775528,0.9363948039868001,-0.5598470654981516
4,0.00967510761300964,1.2124011781997452,1.0908882716876578,0.94275438685659,-0.5622734283064089
5,0.009309924656653057,1.2479901275591396,1.1093693199733548,0.9560860759401351,-0.5456479621321556
6,0.005876540661709029,1.2086925413451746,1.091153583038779,0.9374737055985858,-0.47361701998567984
7,0.0045465515948880115,1.1953706914435671,1.0838422635540241,0.9481167026222185,-0.44423754909282565
8,0.002177784551162589,1.1689252392723843,1.0740315743592121,0.9351532195556382,-0.3724490649014391
9,0.009622484949919505,1.26592461261366,1.116672733564101,0.9620297758516696,-0.4585693203534661
10,0.004044090554122097,1.223904634931693,1.0980972706578473,0.9444940324543698,-0.38417887275690177
11,0.0043780000507383805,1.2255428283357062,1.1009177057842319,0.9467351921278253,-0.3553669550396438
12,0.006278987539339184,1.1897713252280848,1.0853076286745993,0.9303928566440751,-0.2872671921333926
13,0.006278987539339184,1.2104472106279338,1.0956461325915214,0.9394262582478661,-0.2868563642378055
14,0.004790371184759,1.203554763240112,1.0917811456068074,0.9359842924090378,-0.2615795362038965
15,0.004870536835113833,1.2721625591723416,1.12155301356893,0.9525997502107086,-0.3076383689178146
16,0.0061220642645305155,1.2038739116221262,1.0936325636148345,0.9318582320151245,-0.21417958118911357
17,0.006223579118235185,1.2199674396220987,1.0989661918581342,0.9348835149774833,-0.21461329825046943
18,0.006748471107414303,1.257356390930307,1.1163062459519448,0.9491870037750066,-0.23517480852361228
19,0.006560059938647314,1.199703379779963,1.0907559787877468,0.9241950210490966,-0.15159325168067736
20,0.005712264454305743,1.159347229654797,1.0709486755967335,0.905106343075863,-0.10237918885003483
21,0.007812873624414888,1.2104792100088375,1.0938053339223786,0.93310517428857,-0.13501998604372006
22,0.0049259452562178336,1.1950106477897944,1.0886163681794172,0.9296951777572605,-0.10302136914827062
